"","sample","ground_truth","z","mz","spectrum_type","intensity","scaling_factor"
"6587","prop19.6_id2",0.1959798995,10,686.290802001953,"imp",0.00202388829150312,0.163539635307643
"6588","prop19.6_id2",0.1959798995,10,686.290802001953,"residuals",0.00113447656764334,1
"6589","prop19.6_id2",0.1959798995,10,686.390899658203,"mix",0.00535463306949792,1
"6590","prop19.6_id2",0.1959798995,10,686.390899658203,"flp",0.00487545407072166,0.836460364692357
"6591","prop19.6_id2",0.1959798995,10,686.390899658203,"imp",0.000782817754975477,0.163539635307643
"6592","prop19.6_id2",0.1959798995,10,686.390899658203,"residuals",0.00114848724930021,1
"6593","prop19.6_id2",0.1959798995,10,686.491333007812,"mix",0.00281965385186538,1
"6594","prop19.6_id2",0.1959798995,10,686.491333007812,"flp",0.00200395315456431,0.836460364692357
"6595","prop19.6_id2",0.1959798995,10,686.491333007812,"imp",0.000285933318506485,0.163539635307643
"6596","prop19.6_id2",0.1959798995,10,686.491333007812,"residuals",0.00109666503474127,1
"6597","prop19.6_id2",0.1959798995,10,686.590576171875,"mix",0.00171594009205022,1
"6598","prop19.6_id2",0.1959798995,10,686.590576171875,"flp",0.000773832256726714,0.836460364692357
"6599","prop19.6_id2",0.1959798995,10,686.590576171875,"imp",9.90548776077974e-05,0.163539635307643
"6600","prop19.6_id2",0.1959798995,10,686.590576171875,"residuals",0.00105246068181847,1
"6601","prop19.6_id2",0.1959798995,10,686.689422607422,"mix",0.00127600688317859,1
"6602","prop19.6_id2",0.1959798995,10,686.689422607422,"flp",0.000282171747572472,0.836460364692357
"6603","prop19.6_id2",0.1959798995,10,686.689422607422,"imp",3.26664733229596e-05,0.163539635307643
"6604","prop19.6_id2",0.1959798995,10,686.689422607422,"residuals",0.00103463913716422,1
"6605","prop19.6_id2",0.1959798995,10,686.790313720703,"mix",0.00126078915918994,1
"6606","prop19.6_id2",0.1959798995,10,686.790313720703,"flp",9.75811036023556e-05,0.836460364692357
"6607","prop19.6_id2",0.1959798995,10,686.790313720703,"imp",1.02881549914154e-05,0.163539635307643
"6608","prop19.6_id2",0.1959798995,10,686.790313720703,"residuals",0.00117748391256834,1
"6609","prop19.6_id2",0.1959798995,11,622.808197021484,"mix",0.00823456706403483,1
"6610","prop19.6_id2",0.1959798995,11,622.808197021484,"flp",0,0.833229606971372
"6611","prop19.6_id2",0.1959798995,11,622.808197021484,"imp",0.045172442229252,0.166770393028628
"6612","prop19.6_id2",0.1959798995,11,622.808197021484,"residuals",0.000701141119399494,1
"6613","prop19.6_id2",0.1959798995,11,622.899475097656,"mix",0.0194950093339083,1
"6614","prop19.6_id2",0.1959798995,11,622.899475097656,"flp",0,0.833229606971372
"6615","prop19.6_id2",0.1959798995,11,622.899475097656,"imp",0.120215503352449,0.166770393028628
"6616","prop19.6_id2",0.1959798995,11,622.899475097656,"residuals",-0.000553377408313932,1
"6617","prop19.6_id2",0.1959798995,11,622.989685058594,"mix",0.0666507582920803,1
"6618","prop19.6_id2",0.1959798995,11,622.989685058594,"flp",0.0453715287543464,0.833229606971372
"6619","prop19.6_id2",0.1959798995,11,622.989685058594,"imp",0.179889798927004,0.166770393028628
"6620","prop19.6_id2",0.1959798995,11,622.989685058594,"residuals",-0.00115443524849144,1
"6621","prop19.6_id2",0.1959798995,11,623.080688476562,"mix",0.131599405803017,1
"6622","prop19.6_id2",0.1959798995,11,623.080688476562,"flp",0.120722822367335,0.833229606971372
"6623","prop19.6_id2",0.1959798995,11,623.080688476562,"imp",0.194866675604027,0.166770393028628
"6624","prop19.6_id2",0.1959798995,11,623.080688476562,"residuals",-0.00148841610925846,1
"6625","prop19.6_id2",0.1959798995,11,623.171936035156,"mix",0.180774068240529,1
"6626","prop19.6_id2",0.1959798995,11,623.171936035156,"flp",0.180529508023314,0.833229606971372
"6627","prop19.6_id2",0.1959798995,11,623.171936035156,"imp",0.169035994459981,0.166770393028628
"6628","prop19.6_id2",0.1959798995,11,623.171936035156,"residuals",0.00216133799145243,1
"6629","prop19.6_id2",0.1959798995,11,623.263000488281,"mix",0.183626060220662,1
"6630","prop19.6_id2",0.1959798995,11,623.263000488281,"flp",0.19538787071854,0.833229606971372
"6631","prop19.6_id2",0.1959798995,11,623.263000488281,"imp",0.123862695325502,0.166770393028628
"6632","prop19.6_id2",0.1959798995,11,623.263000488281,"residuals",0.000166471113860228,1
"6633","prop19.6_id2",0.1959798995,11,623.353881835938,"mix",0.151782271076144,1
"6634","prop19.6_id2",0.1959798995,11,623.353881835938,"flp",0.169313055517813,0.833229606971372
"6635","prop19.6_id2",0.1959798995,11,623.353881835938,"imp",0.0792411126164584,0.166770393028628
"6636","prop19.6_id2",0.1959798995,11,623.353881835938,"residuals",-0.00250945112315779,1
"6637","prop19.6_id2",0.1959798995,11,623.444946289062,"mix",0.110693626456864,1
"6638","prop19.6_id2",0.1959798995,11,623.444946289062,"flp",0.123923048969055,0.833229606971372
"6639","prop19.6_id2",0.1959798995,11,623.444946289062,"imp",0.0452569913519178,0.166770393028628
"6640","prop19.6_id2",0.1959798995,11,623.444946289062,"residuals",-0.000110253165368945,1
"6641","prop19.6_id2",0.1959798995,11,623.536071777344,"mix",0.0696043420906163,1
"6642","prop19.6_id2",0.1959798995,11,623.536071777344,"flp",0.0791808993926034,0.833229606971372
"6643","prop19.6_id2",0.1959798995,11,623.536071777344,"imp",0.0234478312198598,0.166770393028628
"6644","prop19.6_id2",0.1959798995,11,623.536071777344,"residuals",-0.000281931618127354,1
"6645","prop19.6_id2",0.1959798995,11,623.627136230469,"mix",0.0380402503201934,1
"6646","prop19.6_id2",0.1959798995,11,623.627136230469,"flp",0.0451624750969797,0.833229606971372
"6647","prop19.6_id2",0.1959798995,11,623.627136230469,"imp",0.0111540752276384,0.166770393028628
"6648","prop19.6_id2",0.1959798995,11,623.627136230469,"residuals",-0.00145063056430154,1
"6649","prop19.6_id2",0.1959798995,11,623.717864990234,"mix",0.0184138369592059,1
"6650","prop19.6_id2",0.1959798995,11,623.717864990234,"flp",0.0233660249890828,0.833229606971372
"6651","prop19.6_id2",0.1959798995,11,623.717864990234,"imp",0.00491758160529324,0.166770393028628
"6652","prop19.6_id2",0.1959798995,11,623.717864990234,"residuals",-0.0018755338759959,1
"6653","prop19.6_id2",0.1959798995,11,623.809509277344,"mix",0.00899407466358906,1
"6654","prop19.6_id2",0.1959798995,11,623.809509277344,"flp",0.0110988166824307,0.833229606971372
"6655","prop19.6_id2",0.1959798995,11,623.809509277344,"imp",0.0020244879883181,0.166770393028628
"6656","prop19.6_id2",0.1959798995,11,623.809509277344,"residuals",-0.000591412656053515,1
"6657","prop19.6_id2",0.1959798995,11,623.900512695312,"mix",0.0040105737378752,1
"6658","prop19.6_id2",0.1959798995,11,623.900512695312,"flp",0.0048857215820021,0.833229606971372
"6659","prop19.6_id2",0.1959798995,11,623.900512695312,"imp",0.000783049711114726,0.166770393028628
"6660","prop19.6_id2",0.1959798995,11,623.900512695312,"residuals",-0.000190943643751523,1
"6661","prop19.6_id2",0.1959798995,11,624.077270507812,"mix",0.00407928256216101,1
"6662","prop19.6_id2",0.1959798995,11,624.077270507812,"flp",0.000775461916510163,0.833229606971372
"6663","prop19.6_id2",0.1959798995,11,624.077270507812,"imp",9.90842284839593e-05,0.166770393028628
"6664","prop19.6_id2",0.1959798995,11,624.077270507812,"residuals",0.00341662041851878,1
"6665","prop19.6_id2",0.1959798995,11,624.176574707031,"mix",0.00400187317912019,1
"6666","prop19.6_id2",0.1959798995,11,624.176574707031,"flp",0.000282765989987475,0.833229606971372
"6667","prop19.6_id2",0.1959798995,11,624.176574707031,"imp",3.2676152701061e-05,0.166770393028628
"6668","prop19.6_id2",0.1959798995,11,624.176574707031,"residuals",0.00376081476958944,1
"6669","prop19.6_id3",0.1959798995,5,1371.38488769531,"mix",0.00882538116571207,1
"6670","prop19.6_id3",0.1959798995,5,1371.38488769531,"flp",0,0.830273158848172
"6671","prop19.6_id3",0.1959798995,5,1371.38488769531,"imp",0.0451590611818533,0.169726841151828
"6672","prop19.6_id3",0.1959798995,5,1371.38488769531,"residuals",0.00116067636193397,1
"6673","prop19.6_id3",0.1959798995,5,1371.58569335938,"mix",0.0215041229896238,1
"6674","prop19.6_id3",0.1959798995,5,1371.58569335938,"flp",0,0.830273158848172
"6675","prop19.6_id3",0.1959798995,5,1371.58569335938,"imp",0.120179892938908,0.169726841151828
"6676","prop19.6_id3",0.1959798995,5,1371.58569335938,"residuals",0.00110636939113802,1
"6677","prop19.6_id3",0.1959798995,5,1371.78552246094,"mix",0.0665473514210394,1
"6678","prop19.6_id3",0.1959798995,5,1371.78552246094,"flp",0.0452761789323238,0.830273158848172
"6679","prop19.6_id3",0.1959798995,5,1371.78552246094,"imp",0.179836511705699,0.169726841151828
"6680","prop19.6_id3",0.1959798995,5,1371.78552246094,"residuals",-0.00156732773724817,1
"6681","prop19.6_id3",0.1959798995,5,1371.98577880859,"mix",0.131177726383206,1
"6682","prop19.6_id3",0.1959798995,5,1371.98577880859,"flp",0.120469119220388,0.830273158848172
"6683","prop19.6_id3",0.1959798995,5,1371.98577880859,"imp",0.194808951910243,0.169726841151828
"6684","prop19.6_id3",0.1959798995,5,1371.98577880859,"residuals",-0.00190885781138658,1
"6685","prop19.6_id3",0.1959798995,5,1372.18615722656,"mix",0.177870670514328,1
"6686","prop19.6_id3",0.1959798995,5,1372.18615722656,"flp",0.180150119077593,0.830273158848172
"6687","prop19.6_id3",0.1959798995,5,1372.18615722656,"imp",0.168985922368628,0.169726841151828
"6688","prop19.6_id3",0.1959798995,5,1372.18615722656,"residuals",-0.000384584721854486,1
"6689","prop19.6_id3",0.1959798995,5,1372.38665771484,"mix",0.179553541103977,1
"6690","prop19.6_id3",0.1959798995,5,1372.38665771484,"flp",0.194977256414594,0.830273158848172
"6691","prop19.6_id3",0.1959798995,5,1372.38665771484,"imp",0.123826004535382,0.169726841151828
"6692","prop19.6_id3",0.1959798995,5,1372.38665771484,"residuals",-0.00334743808516058,1
"6693","prop19.6_id3",0.1959798995,5,1372.5869140625,"mix",0.154646536526985,1
"6694","prop19.6_id3",0.1959798995,5,1372.5869140625,"flp",0.168957238331287,0.830273158848172
"6695","prop19.6_id3",0.1959798995,5,1372.5869140625,"imp",0.0792176396973176,0.169726841151828
"6696","prop19.6_id3",0.1959798995,5,1372.5869140625,"residuals",0.0009205167980742,1
"6697","prop19.6_id3",0.1959798995,5,1372.78723144531,"mix",0.11025340963964,1
"6698","prop19.6_id3",0.1959798995,5,1372.78723144531,"flp",0.123662620436271,0.830273158848172
"6699","prop19.6_id3",0.1959798995,5,1372.78723144531,"imp",0.0452435852592534,0.169726841151828
"6700","prop19.6_id3",0.1959798995,5,1372.78723144531,"residuals",-9.93956698614878e-05,1
"6701","prop19.6_id3",0.1959798995,5,1372.98754882812,"mix",0.0691514543097891,1
"6702","prop19.6_id3",0.1959798995,5,1372.98754882812,"flp",0.0790144980199374,0.830273158848172
"6703","prop19.6_id3",0.1959798995,5,1372.98754882812,"imp",0.0234408854687455,0.169726841151828
"6704","prop19.6_id3",0.1959798995,5,1372.98754882812,"residuals",-0.000430710000438914,1
"6705","prop19.6_id3",0.1959798995,5,1373.18762207031,"mix",0.0396297973508434,1
"6706","prop19.6_id3",0.1959798995,5,1373.18762207031,"flp",0.0450675646083798,0.830273158848172
"6707","prop19.6_id3",0.1959798995,5,1373.18762207031,"imp",0.011150771151039,0.169726841151828
"6708","prop19.6_id3",0.1959798995,5,1373.18762207031,"residuals",0.00031882295797709,1
"6709","prop19.6_id3",0.1959798995,5,1373.38745117188,"mix",0.0205631941444075,1
"6710","prop19.6_id3",0.1959798995,5,1373.38745117188,"flp",0.023316920487091,0.830273158848172
"6711","prop19.6_id3",0.1959798995,5,1373.38745117188,"imp",0.00491612491202407,0.169726841151828
"6712","prop19.6_id3",0.1959798995,5,1373.38745117188,"residuals",0.000369382564953068,1
"6713","prop19.6_id3",0.1959798995,5,1373.58801269531,"mix",0.00976607896639919,1
"6714","prop19.6_id3",0.1959798995,5,1373.58801269531,"flp",0.0110754921389474,0.830273158848172
"6715","prop19.6_id3",0.1959798995,5,1373.58801269531,"imp",0.00202388829150312,0.169726841151828
"6716","prop19.6_id3",0.1959798995,5,1373.58801269531,"residuals",0.000226886955836208,1
"6717","prop19.6_id3",0.1959798995,5,1373.78747558594,"mix",0.00476691072670436,1
"6718","prop19.6_id3",0.1959798995,5,1373.78747558594,"flp",0.00487545407072166,0.830273158848172
"6719","prop19.6_id3",0.1959798995,5,1373.78747558594,"imp",0.000782817754975477,0.169726841151828
"6720","prop19.6_id3",0.1959798995,5,1373.78747558594,"residuals",0.000586086889837551,1
"6721","prop19.6_id3",0.1959798995,5,1373.98681640625,"mix",0.00248124496034121,1
"6722","prop19.6_id3",0.1959798995,5,1373.98681640625,"flp",0.00200395315456431,0.830273158848172
"6723","prop19.6_id3",0.1959798995,5,1373.98681640625,"imp",0.000285933318506485,0.169726841151828
"6724","prop19.6_id3",0.1959798995,5,1373.98681640625,"residuals",0.000768885885587174,1
"6725","prop19.6_id3",0.1959798995,5,1374.18591308594,"mix",0.00145147949364281,1
"6726","prop19.6_id3",0.1959798995,5,1374.18591308594,"flp",0.000773832256726714,0.830273158848172
"6727","prop19.6_id3",0.1959798995,5,1374.18591308594,"imp",9.90548776077974e-05,0.169726841151828
"6728","prop19.6_id3",0.1959798995,5,1374.18591308594,"residuals",0.000792175069954659,1
"6729","prop19.6_id3",0.1959798995,5,1374.39190673828,"mix",0.000965650609842035,1
"6730","prop19.6_id3",0.1959798995,5,1374.39190673828,"flp",0.000282171747572472,0.830273158848172
"6731","prop19.6_id3",0.1959798995,5,1374.39190673828,"imp",3.26664733229596e-05,0.169726841151828
"6732","prop19.6_id3",0.1959798995,5,1374.39190673828,"residuals",0.000725826604318653,1
"6733","prop19.6_id3",0.1959798995,5,1374.58459472656,"mix",0.000845449693519432,1
"6734","prop19.6_id3",0.1959798995,5,1374.58459472656,"flp",9.75811036023556e-05,0.830273158848172
"6735","prop19.6_id3",0.1959798995,5,1374.58459472656,"imp",1.02881549914154e-05,0.169726841151828
"6736","prop19.6_id3",0.1959798995,5,1374.58459472656,"residuals",0.00076268454633964,1
"6737","prop19.6_id3",0.1959798995,6,1142.65319824219,"mix",0.00908746900857006,1
"6738","prop19.6_id3",0.1959798995,6,1142.65319824219,"flp",0,0.832963954249863
"6739","prop19.6_id3",0.1959798995,6,1142.65319824219,"imp",0.0451590611818533,0.167036045750137
"6740","prop19.6_id3",0.1959798995,6,1142.65319824219,"residuals",0.00154427799896475,1
"6741","prop19.6_id3",0.1959798995,6,1142.82055664062,"mix",0.0216977299641633,1
"6742","prop19.6_id3",0.1959798995,6,1142.82055664062,"flp",0,0.832963954249863
"6743","prop19.6_id3",0.1959798995,6,1142.82055664062,"imp",0.120179892938908,0.167036045750137
"6744","prop19.6_id3",0.1959798995,6,1142.82055664062,"residuals",0.00162335586897319,1
"6745","prop19.6_id3",0.1959798995,6,1142.98681640625,"mix",0.0661705414754963,1
"6746","prop19.6_id3",0.1959798995,6,1142.98681640625,"flp",0.0452761789323238,0.832963954249863
"6747","prop19.6_id3",0.1959798995,6,1142.98681640625,"imp",0.179836511705699,0.167036045750137
"6748","prop19.6_id3",0.1959798995,6,1142.98681640625,"residuals",-0.0015820633581147,1
"6749","prop19.6_id3",0.1959798995,6,1143.15368652344,"mix",0.13083849960004,1
"6750","prop19.6_id3",0.1959798995,6,1143.15368652344,"flp",0.120469119220388,0.832963954249863
"6751","prop19.6_id3",0.1959798995,6,1143.15368652344,"imp",0.194808951910243,0.167036045750137
"6752","prop19.6_id3",0.1959798995,6,1143.15368652344,"residuals",-0.00204805131458846,1
"6753","prop19.6_id3",0.1959798995,6,1143.32067871094,"mix",0.174891623667453,1
"6754","prop19.6_id3",0.1959798995,6,1143.32067871094,"flp",0.180150119077593,0.832963954249863
"6755","prop19.6_id3",0.1959798995,6,1143.32067871094,"imp",0.168985922368628,0.167036045750137
"6756","prop19.6_id3",0.1959798995,6,1143.32067871094,"residuals",-0.00339367213789774,1
"6757","prop19.6_id3",0.1959798995,6,1143.48767089844,"mix",0.180881604036611,1
"6758","prop19.6_id3",0.1959798995,6,1143.48767089844,"flp",0.194977256414594,0.832963954249863
"6759","prop19.6_id3",0.1959798995,6,1143.48767089844,"imp",0.123826004535382,0.167036045750137
"6760","prop19.6_id3",0.1959798995,6,1143.48767089844,"residuals",-0.00221082861390742,1
"6761","prop19.6_id3",0.1959798995,6,1143.65441894531,"mix",0.154476456814956,1
"6762","prop19.6_id3",0.1959798995,6,1143.65441894531,"flp",0.168957238331287,0.832963954249863
"6763","prop19.6_id3",0.1959798995,6,1143.65441894531,"imp",0.0792176396973176,0.167036045750137
"6764","prop19.6_id3",0.1959798995,6,1143.65441894531,"residuals",0.000508966186691634,1
"6765","prop19.6_id3",0.1959798995,6,1143.82141113281,"mix",0.110622141476197,1
"6766","prop19.6_id3",0.1959798995,6,1143.82141113281,"flp",0.123662620436271,0.832963954249863
"6767","prop19.6_id3",0.1959798995,6,1143.82141113281,"imp",0.0452435852592534,0.167036045750137
"6768","prop19.6_id3",0.1959798995,6,1143.82141113281,"residuals",5.83265874367078e-05,1
"6769","prop19.6_id3",0.1959798995,6,1143.98840332031,"mix",0.0701918575771182,1
"6770","prop19.6_id3",0.1959798995,6,1143.98840332031,"flp",0.0790144980199374,0.832963954249863
"6771","prop19.6_id3",0.1959798995,6,1143.98840332031,"imp",0.0234408854687455,0.167036045750137
"6772","prop19.6_id3",0.1959798995,6,1143.98840332031,"residuals",0.000460156045782104,1
"6773","prop19.6_id3",0.1959798995,6,1144.15539550781,"mix",0.0394762666982967,1
"6774","prop19.6_id3",0.1959798995,6,1144.15539550781,"flp",0.0450675646083798,0.832963954249863
"6775","prop19.6_id3",0.1959798995,6,1144.15539550781,"imp",0.011150771151039,0.167036045750137
"6776","prop19.6_id3",0.1959798995,6,1144.15539550781,"residuals",7.40291535552967e-05,1
"6777","prop19.6_id3",0.1959798995,6,1144.32214355469,"mix",0.0205513068347315,1
"6778","prop19.6_id3",0.1959798995,6,1144.32214355469,"flp",0.023316920487091,0.832963954249863
"6779","prop19.6_id3",0.1959798995,6,1144.32214355469,"imp",0.00491612491202407,0.167036045750137
"6780","prop19.6_id3",0.1959798995,6,1144.32214355469,"residuals",0.000307982479156241,1
"6781","prop19.6_id3",0.1959798995,6,1144.48889160156,"mix",0.0102297070676074,1
"6782","prop19.6_id3",0.1959798995,6,1144.48889160156,"flp",0.0110754921389474,0.832963954249863
"6783","prop19.6_id3",0.1959798995,6,1144.48889160156,"imp",0.00202388829150312,0.167036045750137
"6784","prop19.6_id3",0.1959798995,6,1144.48889160156,"residuals",0.000666159043033765,1
"6785","prop19.6_id3",0.1959798995,6,1144.65563964844,"mix",0.00485350125314242,1
"6786","prop19.6_id3",0.1959798995,6,1144.65563964844,"flp",0.00487545407072166,0.832963954249863
"6787","prop19.6_id3",0.1959798995,6,1144.65563964844,"imp",0.000782817754975477,0.167036045750137
"6788","prop19.6_id3",0.1959798995,6,1144.65563964844,"residuals",0.000661664969296416,1
"6789","prop19.6_id3",0.1959798995,6,1144.82159423828,"mix",0.00248088826795639,1
"6790","prop19.6_id3",0.1959798995,6,1144.82159423828,"flp",0.00200395315456431,0.832963954249863
"6791","prop19.6_id3",0.1959798995,6,1144.82159423828,"imp",0.000285933318506485,0.167036045750137
"6792","prop19.6_id3",0.1959798995,6,1144.82159423828,"residuals",0.000763906353327483,1
"6793","prop19.6_id3",0.1959798995,6,1144.98840332031,"mix",0.00146971087494834,1
"6794","prop19.6_id3",0.1959798995,6,1144.98840332031,"flp",0.000773832256726714,0.832963954249863
"6795","prop19.6_id3",0.1959798995,6,1144.98840332031,"imp",9.90548776077974e-05,0.167036045750137
"6796","prop19.6_id3",0.1959798995,6,1144.98840332031,"residuals",0.000808590763391296,1
"6797","prop19.6_id3",0.1959798995,6,1145.15197753906,"mix",0.0011095802020273,1
"6798","prop19.6_id3",0.1959798995,6,1145.15197753906,"flp",0.000282171747572472,0.832963954249863
"6799","prop19.6_id3",0.1959798995,6,1145.15197753906,"imp",3.26664733229596e-05,0.167036045750137
"6800","prop19.6_id3",0.1959798995,6,1145.15197753906,"residuals",0.000869084828859268,1
"6801","prop19.6_id3",0.1959798995,6,1145.32092285156,"mix",0.000971115180684691,1
"6802","prop19.6_id3",0.1959798995,6,1145.32092285156,"flp",9.75811036023556e-05,0.832963954249863
"6803","prop19.6_id3",0.1959798995,6,1145.32092285156,"imp",1.02881549914154e-05,0.167036045750137
"6804","prop19.6_id3",0.1959798995,6,1145.32092285156,"residuals",0.000888115146040177,1
"6805","prop19.6_id3",0.1959798995,7,979.273010253906,"mix",0.00858431865136764,1
"6806","prop19.6_id3",0.1959798995,7,979.273010253906,"flp",0,0.835775037527981
"6807","prop19.6_id3",0.1959798995,7,979.273010253906,"imp",0.0451590611818533,0.164224962472019
"6808","prop19.6_id3",0.1959798995,7,979.273010253906,"residuals",0.00116807352350615,1
"6809","prop19.6_id3",0.1959798995,7,979.416198730469,"mix",0.0207665240592748,1
"6810","prop19.6_id3",0.1959798995,7,979.416198730469,"flp",0,0.835775037527981
"6811","prop19.6_id3",0.1959798995,7,979.416198730469,"imp",0.120179892938908,0.164224962472019
"6812","prop19.6_id3",0.1959798995,7,979.416198730469,"residuals",0.00102998565149128,1
"6813","prop19.6_id3",0.1959798995,7,979.558776855469,"mix",0.0665844073701155,1
"6814","prop19.6_id3",0.1959798995,7,979.558776855469,"flp",0.0452761789323238,0.835775037527981
"6815","prop19.6_id3",0.1959798995,7,979.558776855469,"imp",0.179836511705699,0.164224962472019
"6816","prop19.6_id3",0.1959798995,7,979.558776855469,"residuals",-0.000789937162138238,1
"6817","prop19.6_id3",0.1959798995,7,979.701843261719,"mix",0.12934632780685,1
"6818","prop19.6_id3",0.1959798995,7,979.701843261719,"flp",0.120469119220388,0.835775037527981
"6819","prop19.6_id3",0.1959798995,7,979.701843261719,"imp",0.194808951910243,0.164224962472019
"6820","prop19.6_id3",0.1959798995,7,979.701843261719,"residuals",-0.0033312476472053,1
"6821","prop19.6_id3",0.1959798995,7,979.845031738281,"mix",0.175160144348206,1
"6822","prop19.6_id3",0.1959798995,7,979.845031738281,"flp",0.180150119077593,0.835775037527981
"6823","prop19.6_id3",0.1959798995,7,979.845031738281,"imp",0.168985922368628,0.164224962472019
"6824","prop19.6_id3",0.1959798995,7,979.845031738281,"residuals",-0.00315653494382681,1
"6825","prop19.6_id3",0.1959798995,7,979.988159179688,"mix",0.183844710841536,1
"6826","prop19.6_id3",0.1959798995,7,979.988159179688,"flp",0.194977256414594,0.835775037527981
"6827","prop19.6_id3",0.1959798995,7,979.988159179688,"imp",0.123826004535382,0.164224962472019
"6828","prop19.6_id3",0.1959798995,7,979.988159179688,"residuals",0.000552266096642107,1
"6829","prop19.6_id3",0.1959798995,7,980.131286621094,"mix",0.153690997023223,1
"6830","prop19.6_id3",0.1959798995,7,980.131286621094,"flp",0.168957238331287,0.835775037527981
"6831","prop19.6_id3",0.1959798995,7,980.131286621094,"imp",0.0792176396973176,0.164224962472019
"6832","prop19.6_id3",0.1959798995,7,980.131286621094,"residuals",-0.000528759090146019,1
"6833","prop19.6_id3",0.1959798995,7,980.274230957031,"mix",0.108735624191964,1
"6834","prop19.6_id3",0.1959798995,7,980.274230957031,"flp",0.123662620436271,0.835775037527981
"6835","prop19.6_id3",0.1959798995,7,980.274230957031,"imp",0.0452435852592534,0.164224962472019
"6836","prop19.6_id3",0.1959798995,7,980.274230957031,"residuals",-0.00204863313526893,1
"6837","prop19.6_id3",0.1959798995,7,980.417358398438,"mix",0.0693041877835153,1
"6838","prop19.6_id3",0.1959798995,7,980.417358398438,"flp",0.0790144980199374,0.835775037527981
"6839","prop19.6_id3",0.1959798995,7,980.417358398438,"imp",0.0234408854687455,0.164224962472019
"6840","prop19.6_id3",0.1959798995,7,980.417358398438,"residuals",-0.000583735800768106,1
"6841","prop19.6_id3",0.1959798995,7,980.560241699219,"mix",0.0402983097815065,1
"6842","prop19.6_id3",0.1959798995,7,980.560241699219,"flp",0.0450675646083798,0.835775037527981
"6843","prop19.6_id3",0.1959798995,7,980.560241699219,"imp",0.011150771151039,0.164224962472019
"6844","prop19.6_id3",0.1959798995,7,980.560241699219,"residuals",0.000800729305829737,1
"6845","prop19.6_id3",0.1959798995,7,980.703430175781,"mix",0.0212712180489863,1
"6846","prop19.6_id3",0.1959798995,7,980.703430175781,"flp",0.023316920487091,0.835775037527981
"6847","prop19.6_id3",0.1959798995,7,980.703430175781,"imp",0.00491612491202407,0.164224962472019
"6848","prop19.6_id3",0.1959798995,7,980.703430175781,"residuals",0.000976167524665932,1
"6849","prop19.6_id3",0.1959798995,7,980.846984863281,"mix",0.010385325026779,1
"6850","prop19.6_id3",0.1959798995,7,980.846984863281,"flp",0.0110754921389474,0.835775037527981
"6851","prop19.6_id3",0.1959798995,7,980.846984863281,"imp",0.00202388829150312,0.164224962472019
"6852","prop19.6_id3",0.1959798995,7,980.846984863281,"residuals",0.000796332189989674,1
"6853","prop19.6_id3",0.1959798995,7,980.989013671875,"mix",0.0051979039080411,1
"6854","prop19.6_id3",0.1959798995,7,980.989013671875,"flp",0.00487545407072166,0.835775037527981
"6855","prop19.6_id3",0.1959798995,7,980.989013671875,"imp",0.000782817754975477,0.164224962472019
"6856","prop19.6_id3",0.1959798995,7,980.989013671875,"residuals",0.000994562882684481,1
"6857","prop19.6_id3",0.1959798995,7,981.132537841797,"mix",0.00269472832370901,1
"6858","prop19.6_id3",0.1959798995,7,981.132537841797,"flp",0.00200395315456431,0.835775037527981
"6859","prop19.6_id3",0.1959798995,7,981.132537841797,"imp",0.000285933318506485,0.164224962472019
"6860","prop19.6_id3",0.1959798995,7,981.132537841797,"residuals",0.00097291691224748,1
"6861","prop19.6_id3",0.1959798995,7,981.274963378906,"mix",0.00162741849152583,1
"6862","prop19.6_id3",0.1959798995,7,981.274963378906,"flp",0.000773832256726714,0.835775037527981
"6863","prop19.6_id3",0.1959798995,7,981.274963378906,"imp",9.90548776077974e-05,0.164224962472019
"6864","prop19.6_id3",0.1959798995,7,981.274963378906,"residuals",0.000964401524561888,1
"6865","prop19.6_id3",0.1959798995,7,981.416076660156,"mix",0.00129427900095741,1
"6866","prop19.6_id3",0.1959798995,7,981.416076660156,"flp",0.000282171747572472,0.835775037527981
"6867","prop19.6_id3",0.1959798995,7,981.416076660156,"imp",3.26664733229596e-05,0.164224962472019
"6868","prop19.6_id3",0.1959798995,7,981.416076660156,"residuals",0.00105308224768513,1
"6869","prop19.6_id3",0.1959798995,7,981.560180664062,"mix",0.00121357534244223,1
"6870","prop19.6_id3",0.1959798995,7,981.560180664062,"flp",9.75811036023556e-05,0.835775037527981
"6871","prop19.6_id3",0.1959798995,7,981.560180664062,"imp",1.02881549914154e-05,0.164224962472019
"6872","prop19.6_id3",0.1959798995,7,981.560180664062,"residuals",0.00113032992004957,1
"6873","prop19.6_id3",0.1959798995,8,856.738128662109,"mix",0.0084931649156039,1
"6874","prop19.6_id3",0.1959798995,8,856.738128662109,"flp",0,0.838983155320079
"6875","prop19.6_id3",0.1959798995,8,856.738128662109,"imp",0.0451590611818533,0.161016844679921
"6876","prop19.6_id3",0.1959798995,8,856.738128662109,"residuals",0.00122179537539439,1
"6877","prop19.6_id3",0.1959798995,8,856.863220214844,"mix",0.019759196178236,1
"6878","prop19.6_id3",0.1959798995,8,856.863220214844,"flp",0,0.838983155320079
"6879","prop19.6_id3",0.1959798995,8,856.863220214844,"imp",0.120179892938908,0.161016844679921
"6880","prop19.6_id3",0.1959798995,8,856.863220214844,"residuals",0.000408209023242356,1
